Year,League,Franchise,Rank,Gamesplayed,Gamesplayedathome,Wins,Losses,DivisionWinner,WildCardWinner,LeagueChampion,WorldSeriesWinner,RunsScored,Atbats,Hitsbybatters,Doubles,Triples,Homerunsbybatters,Walksbybatters,Strikeoutsbybatters,Stolenbases,Caughtstealing,Battershitbypitch,Sacrificeflies,Opponentsrunsscored,Earnedrunsallowed,Earnedrunaverage,Completegames,Shutouts,Saves,Outspitched,Hitsallowed,Homerunsallowed,Walksallowed,Strikeoutsbypitchers,Errors,Doubleplays,Fieldingpercentage,Homeattendancetotal,Battersparkfactor,Pitchersparkfactor
2020,NL,CHC,1,60,33,34,26,1,0,0,0,265,1918,422,82,8,74,229,568,24,10,52,13,240,230,3.99,2,8,16,1555,451,74,182,523,30,46,0.986,0,100,99
2020,NL,CIN,2,60,29,31,29,0,1,0,0,243,1842,390,76,3,90,239,534,28,9,33,7,243,215,3.84,3,5,9,1512,401,67,213,615,27,36,0.986,0,106,106
2020,NL,COL,4,60,30,26,34,0,0,0,0,275,2057,528,84,16,63,161,543,42,9,10,19,353,327,5.59,1,1,16,1579,579,83,205,393,42,78,0.981,0,116,117
2020,NL,LAD,1,60,30,43,17,1,0,1,1,349,2042,523,97,6,118,228,471,29,8,30,12,213,181,3.02,0,5,15,1616,424,66,145,517,40,46,0.982,0,97,94
2020,NL,FLA,2,60,26,31,29,0,1,0,0,263,1935,472,82,5,60,191,537,51,14,25,9,304,272,4.86,1,6,18,1512,506,82,226,451,39,60,0.981,0,97,99
2020,NL,MIL,4,60,29,29,31,0,1,0,0,247,1920,429,83,5,75,221,582,15,11,35,10,264,239,4.16,1,8,14,1552,446,67,189,614,34,45,0.984,0,101,101
2020,NL,NYM,4,60,29,26,34,0,0,0,0,286,2023,551,106,7,86,197,498,20,10,45,13,308,284,4.98,0,1,11,1540,511,81,219,574,32,39,0.985,0,94,94
2020,NL,PHI,3,60,32,28,32,0,0,0,0,306,1948,500,90,10,82,229,480,35,8,28,10,311,284,5.14,3,5,11,1491,550,80,185,532,35,57,0.983,0,101,101
2020,NL,PIT,5,60,32,19,41,0,0,0,0,219,1932,425,76,6,59,167,521,16,11,11,15,298,267,4.68,1,3,6,1539,451,80,249,536,47,53,0.978,0,97,99
2020,NL,SDP,2,60,32,37,23,0,1,0,0,325,1972,506,103,12,95,204,479,55,13,28,14,241,223,3.86,1,5,13,1561,456,70,170,565,32,46,0.985,0,94,95
2020,NL,SFG,3,60,33,29,31,0,0,0,0,299,2019,532,107,14,81,195,499,19,8,27,13,297,267,4.64,1,0,13,1553,474,69,210,488,41,43,0.98,0,94,95
2020,NL,STL,3,58,27,30,28,0,1,0,0,240,1752,410,73,7,51,205,477,18,10,33,16,229,205,3.9,2,2,13,1419,376,69,204,464,33,46,0.983,0,97,96
2020,NL,WSN,4,60,33,26,34,0,0,0,0,293,1968,519,112,12,66,192,451,33,12,32,21,301,285,5.09,2,3,12,1511,548,94,216,508,39,48,0.981,0,103,102
2021,AL,BAL,5,162,81,52,110,0,0,0,0,659,5420,1296,266,15,195,451,1454,54,23,65,31,956,910,5.84,1,5,26,4206,1518,258,563,1234,74,101,0.987,793229,103,105
2021,AL,BOS,2,162,81,92,70,0,1,0,0,829,5495,1434,330,23,219,512,1386,40,21,61,42,749,671,4.26,0,7,49,4257,1409,176,546,1527,108,143,0.981,1725323,109,109
2021,AL,CHW,1,162,81,93,69,1,0,0,0,796,5357,1373,275,22,190,586,1389,57,20,78,39,636,581,3.73,4,13,43,4210,1205,182,485,1588,97,112,0.982,1596385,101,100
2021,AL,CLE,2,162,81,80,82,0,0,0,0,717,5332,1269,248,22,203,453,1387,109,17,64,36,727,679,4.34,0,9,39,4224,1281,216,522,1391,86,138,0.985,1114368,101,101
2021,AL,DET,3,162,81,77,85,0,0,0,0,697,5376,1299,236,37,179,490,1514,88,25,44,50,756,681,4.32,2,7,42,4259,1370,199,571,1259,83,136,0.986,1102621,96,98
2021,AL,HOU,1,162,81,95,67,1,0,1,0,863,5593,1496,299,14,221,569,1222,53,16,64,54,658,607,3.78,2,8,34,4335,1231,187,549,1456,69,126,0.988,2068509,101,99
2021,AL,KCR,4,162,81,74,88,0,0,0,0,686,5427,1349,251,29,163,421,1258,124,33,55,52,788,731,4.64,1,7,37,4252,1375,189,591,1344,84,152,0.985,1159613,105,106
2021,AL,ANA,4,162,82,77,85,0,0,0,0,723,5437,1331,265,23,190,464,1394,79,26,59,25,804,741,4.69,1,4,39,4265,1373,188,592,1453,88,131,0.985,1515689,102,103
2021,AL,MIN,5,162,81,73,89,0,0,0,0,729,5431,1311,271,17,228,525,1405,54,15,70,42,834,762,4.83,1,9,42,4258,1392,239,484,1317,107,139,0.982,1310199,98,98
2021,AL,NYY,2,162,81,92,70,0,1,0,0,711,5331,1266,213,12,222,621,1482,63,18,63,34,669,596,3.74,3,13,47,4306,1243,196,492,1569,98,115,0.983,1959854,100,99
2021,AL,OAK,3,162,81,86,76,0,0,0,0,743,5395,1284,271,19,199,545,1349,88,20,98,49,687,640,4.02,3,11,39,4299,1362,191,439,1332,72,116,0.987,701430,95,94
2021,AL,SEA,2,162,81,90,72,0,0,0,0,697,5355,1209,233,11,199,535,1492,64,24,72,36,748,688,4.3,1,10,51,4321,1356,197,485,1328,79,135,0.986,1215985,95,96
2021,AL,TBD,1,162,81,100,62,1,0,0,0,857,5507,1336,288,36,222,585,1542,88,42,72,41,651,593,3.67,1,13,42,4367,1264,184,436,1478,80,130,0.986,761072,92,91
2021,AL,TEX,5,162,81,60,102,0,0,0,0,625,5405,1254,225,24,167,433,1381,106,29,58,31,815,758,4.79,0,3,31,4273,1402,232,513,1239,83,146,0.986,2110258,99,101
2021,AL,TOR,4,162,80,91,71,0,0,0,0,846,5476,1455,285,13,262,496,1218,81,20,51,35,663,610,3.91,1,14,34,4216,1257,209,473,1468,90,122,0.984,805901,102,101
2021,NL,ARI,5,162,81,52,110,0,0,0,0,679,5489,1297,308,31,144,537,1465,43,16,54,28,893,804,5.11,3,4,22,4252,1480,232,555,1238,100,113,0.983,1043010,99,101
2021,NL,ATL,1,161,80,88,73,1,0,1,1,790,5363,1307,269,20,239,549,1453,59,19,67,43,656,608,3.88,2,18,40,4232,1237,183,516,1417,71,104,0.988,2300247,107,105
2021,NL,CHC,4,162,81,71,91,0,0,0,0,705,5306,1255,225,26,210,502,1596,86,37,92,30,839,765,4.87,1,8,40,4238,1386,235,596,1358,87,149,0.985,1978934,100,101
2021,NL,CIN,3,162,81,83,79,0,0,0,0,786,5423,1352,295,13,222,553,1425,36,24,105,45,760,702,4.4,1,8,41,4303,1330,206,617,1524,91,125,0.984,1505024,113,113
2021,NL,COL,4,161,81,74,87,0,0,0,0,739,5374,1338,275,34,182,491,1356,76,23,58,36,796,748,4.82,3,6,33,4191,1397,196,539,1269,73,140,0.987,1938645,112,113
2021,NL,LAD,2,162,81,106,56,0,1,0,0,830,5445,1330,247,24,237,613,1408,65,17,104,45,561,486,3.01,1,17,56,4356,1107,161,486,1599,89,94,0.985,2804693,100,97
2021,NL,FLA,4,162,81,67,95,0,0,0,0,623,5348,1244,226,23,158,450,1553,106,29,65,30,701,622,3.96,1,8,33,4245,1282,162,529,1381,122,146,0.979,642617,98,99
2021,NL,MIL,1,162,81,95,67,1,0,0,0,738,5362,1251,255,18,194,586,1465,82,21,88,35,623,558,3.5,2,19,44,4308,1156,168,537,1618,94,102,0.984,1824282,101,101
2021,NL,NYM,3,162,81,77,85,0,0,0,0,636,5210,1243,228,18,176,495,1392,54,26,94,23,668,597,3.9,2,8,41,4138,1221,190,475,1453,95,121,0.983,1511926,95,95
2021,NL,PHI,2,162,81,82,80,0,0,0,0,734,5366,1288,262,24,198,564,1402,77,19,67,43,745,692,4.39,5,12,36,4256,1321,200,509,1480,94,142,0.984,1515890,99,99
2021,NL,PIT,5,162,81,61,101,0,0,0,0,609,5336,1261,240,35,124,529,1328,60,30,49,37,833,788,5.08,0,6,25,4189,1400,213,606,1312,70,139,0.988,859498,98,100
2021,NL,SDP,3,162,81,79,83,0,0,0,0,729,5384,1305,273,21,180,586,1324,110,39,61,46,708,651,4.1,2,11,43,4290,1277,205,516,1517,82,139,0.986,2191950,92,92
2021,NL,SFG,1,162,81,107,55,1,0,0,0,804,5462,1360,271,25,241,602,1461,66,14,64,30,594,524,3.24,2,18,56,4365,1254,151,416,1425,80,122,0.986,1679484,98,97
2021,NL,STL,2,162,81,90,72,0,1,0,0,706,5351,1303,261,22,198,478,1341,89,22,86,44,672,626,3.98,3,15,50,4251,1234,152,608,1225,84,137,0.986,2102530,92,92
2021,NL,WSN,5,162,81,65,97,0,0,0,0,724,5385,1388,272,20,182,573,1303,56,26,84,31,820,743,4.8,1,8,36,4183,1364,247,548,1346,96,116,0.983,1465543,95,96
2022,AL,BAL,4,162,81,83,79,0,0,0,0,674,5429,1281,275,25,171,476,1390,95,31,83,43,688,632,3.97,2,15,46,4300,1406,171,443,1214,91,151,0.985,1368367,102,103
2022,AL,BOS,5,162,81,78,84,0,0,0,0,735,5539,1427,352,12,155,478,1373,52,20,63,50,787,721,4.53,5,10,39,4293,1411,185,526,1346,85,134,0.985,2625089,108,108
2022,AL,CHW,2,162,81,81,81,0,0,0,0,686,5611,1435,272,9,149,388,1269,58,10,73,35,717,631,3.92,2,14,48,4343,1330,166,533,1450,102,122,0.982,2009359,103,102
2022,AL,CLE,1,162,81,92,70,1,0,0,0,698,5558,1410,273,31,127,450,1122,119,27,81,52,634,560,3.46,1,8,51,4368,1252,172,435,1390,97,127,0.984,1295870,98,98
2022,AL,DET,4,162,82,66,96,0,0,0,0,557,5378,1240,235,27,110,380,1413,47,24,58,44,713,637,4.04,0,8,38,4259,1336,167,511,1195,94,137,0.984,1575544,96,97
2022,AL,HOU,1,162,81,106,56,1,0,1,1,737,5409,1341,284,13,214,528,1179,83,22,60,42,518,465,2.9,3,18,53,4336,1121,134,458,1524,72,122,0.987,2688998,101,99
2022,AL,KCR,5,162,81,65,97,0,0,0,0,640,5437,1327,247,38,138,460,1287,104,34,48,44,810,740,4.7,0,9,33,4248,1493,173,589,1191,82,153,0.986,1277686,103,105
2022,AL,ANA,3,162,81,73,89,0,0,0,0,623,5423,1265,219,31,190,449,1539,77,27,54,25,668,601,3.77,2,17,38,4307,1241,168,540,1383,84,134,0.985,2457461,102,103
2022,AL,MIN,3,162,81,78,84,0,0,0,0,696,5476,1356,269,18,178,518,1353,38,17,62,46,684,636,3.98,0,17,28,4311,1320,184,468,1336,83,121,0.985,1801128,98,99
2022,AL,NYY,1,162,81,99,63,1,0,0,0,807,5422,1308,225,8,254,620,1391,102,33,70,41,567,532,3.3,1,16,47,4355,1177,157,444,1459,74,102,0.987,3136207,101,100
2022,AL,OAK,5,162,80,60,102,0,0,0,0,568,5314,1147,249,15,137,433,1389,78,23,59,33,770,717,4.52,0,7,34,4279,1394,195,503,1203,92,139,0.984,787902,96,96
2022,AL,SEA,2,162,81,90,72,0,1,0,0,690,5375,1236,229,19,197,596,1397,83,27,89,45,623,577,3.59,0,10,40,4341,1277,186,447,1391,69,114,0.988,2287267,95,95
2022,AL,TBD,1,162,81,86,76,0,1,0,0,666,5412,1294,296,17,139,500,1395,95,37,57,31,614,544,3.41,0,10,44,4307,1260,172,384,1384,84,110,0.985,1128127,95,93
2022,AL,TEX,4,162,81,68,94,0,0,0,0,707,5478,1308,224,20,198,456,1446,128,41,47,38,743,673,4.22,1,10,37,4305,1345,169,581,1314,96,143,0.984,2011361,100,101
2022,AL,TOR,2,162,81,92,70,0,1,0,0,775,5555,1464,307,12,200,500,1242,67,35,55,33,679,620,3.87,0,10,46,4324,1356,180,424,1390,82,120,0.986,2653830,100,100
2022,NL,ARI,4,162,81,74,88,0,0,0,0,702,5351,1232,262,24,173,531,1341,104,29,60,50,740,676,4.25,0,10,33,4290,1345,191,504,1216,86,134,0.985,1605199,98,99
2022,NL,ATL,1,162,81,101,61,1,0,0,0,789,5509,1394,298,11,243,470,1498,87,31,66,36,609,556,3.46,1,9,55,4344,1224,148,500,1554,77,110,0.987,3129931,102,100
2022,NL,CHC,3,162,81,74,88,0,0,0,0,657,5425,1293,265,31,159,507,1448,111,37,84,36,731,642,4,0,11,44,4331,1342,207,540,1383,96,139,0.984,2616780,100,101
2022,NL,CIN,4,162,81,62,100,0,0,0,0,648,5380,1264,235,18,156,452,1430,58,33,92,33,815,768,4.86,1,6,31,4270,1366,213,612,1414,81,115,0.986,1395770,110,110
2022,NL,COL,5,162,81,68,94,0,0,0,0,698,5540,1408,280,34,149,453,1330,45,20,61,40,873,802,5.06,1,6,43,4276,1516,184,539,1187,100,154,0.983,2597428,113,115
2022,NL,LAD,1,162,81,111,51,1,0,0,0,847,5526,1418,325,31,212,607,1374,98,18,56,53,513,451,2.8,1,15,43,4354,1114,152,407,1465,83,120,0.986,3861408,106,103
2022,NL,FLA,4,162,81,69,93,0,0,0,0,586,5395,1241,248,20,144,436,1429,122,29,70,36,676,617,3.86,6,10,41,4312,1311,173,511,1437,69,143,0.988,907487,99,100
2022,NL,MIL,2,162,81,86,76,0,0,0,0,725,5417,1271,251,17,219,577,1464,96,30,80,37,688,615,3.83,0,11,52,4338,1238,190,521,1530,91,122,0.984,2422420,98,97
2022,NL,NYM,2,162,81,101,61,0,1,0,0,772,5489,1422,272,27,171,510,1217,62,22,112,44,606,570,3.57,0,19,41,4316,1274,169,428,1565,67,128,0.988,2564737,96,95
2022,NL,PHI,3,162,81,87,75,0,1,1,0,747,5496,1392,255,29,205,478,1363,105,28,52,44,685,630,3.97,3,15,42,4285,1330,150,463,1423,69,129,0.988,2276736,100,100
2022,NL,PIT,5,162,81,62,100,0,0,0,0,591,5331,1186,221,29,158,476,1497,89,32,54,32,817,735,4.66,0,6,33,4263,1432,164,586,1250,121,152,0.979,1257458,100,102
2022,NL,SDP,2,162,81,89,73,0,1,0,0,705,5468,1317,275,18,153,574,1327,49,22,65,46,660,611,3.81,0,15,48,4330,1263,173,468,1451,76,116,0.987,2987470,92,92
2022,NL,SFG,3,162,81,81,81,0,0,0,0,716,5392,1261,255,18,183,571,1462,64,16,95,53,697,613,3.85,1,8,39,4299,1397,132,441,1370,100,130,0.983,2482686,99,99
2022,NL,STL,1,162,81,93,69,1,0,0,0,772,5496,1386,290,21,197,537,1226,95,25,80,45,637,605,3.79,3,17,37,4307,1335,146,489,1177,66,181,0.989,3320551,94,94
2022,NL,WSN,5,162,81,55,107,0,0,0,0,603,5434,1351,252,20,136,442,1221,75,31,60,37,855,785,5,2,4,28,4235,1469,244,558,1220,104,126,0.982,2026401,94,96
2023,AL,BAL,1,162,81,101,61,1,0,0,0,807,5495,1399,309,28,183,512,1370,114,24,45,47,678,629,3.89,0,0,49,4361,1334,177,473,1431,71,377,0.988,1936798,96,96
2023,AL,BOS,5,162,81,78,84,0,0,0,0,772,5562,1437,339,19,182,486,1372,112,26,71,35,776,718,4.52,0,0,43,4290,1416,208,497,1423,102,378,0.982,2672130,106,106
2023,AL,CHW,4,162,81,61,101,0,0,0,0,641,5501,1308,264,13,171,377,1424,86,22,52,29,841,774,4.87,2,0,28,4295,1372,214,654,1470,95,317,0.983,1669628,103,104
2023,AL,CLE,3,162,81,76,86,0,0,0,0,662,5513,1379,294,29,124,471,1142,151,36,55,44,697,635,3.96,1,0,47,4332,1352,173,534,1311,83,321,0.986,1834068,97,97
2023,AL,DET,2,162,81,78,84,0,0,0,0,661,5478,1292,245,29,165,508,1473,85,23,49,31,740,680,4.24,0,0,41,4327,1320,187,476,1374,100,349,0.983,1612876,102,103
2023,AL,HOU,1,162,81,90,72,1,0,0,0,827,5567,1441,280,22,222,550,1241,107,32,72,40,698,632,3.94,2,2,42,4336,1312,201,537,1460,81,395,0.986,3052347,100,98
2023,AL,KCR,5,162,81,56,106,0,0,0,0,676,5428,1325,258,43,163,411,1396,163,47,71,58,859,809,5.17,3,0,28,4227,1429,207,553,1270,80,347,0.986,1307052,101,103
2023,AL,ANA,4,162,81,73,89,0,0,0,0,739,5489,1346,248,26,231,518,1524,72,31,79,46,829,738,4.64,1,1,43,4295,1394,209,636,1445,95,338,0.983,2640575,104,104
2023,AL,MIN,1,162,81,87,75,1,0,0,0,778,5489,1336,264,24,233,594,1654,86,18,92,32,659,624,3.87,2,2,38,4354,1294,194,443,1560,66,309,0.988,1974124,101,100
2023,AL,NYY,4,162,81,82,80,0,0,0,0,673,5323,1207,221,15,219,557,1427,100,30,47,36,698,635,3.97,3,3,44,4319,1272,195,508,1439,96,313,0.984,3269016,102,101
2023,AL,OAK,5,162,81,50,112,0,0,0,0,585,5311,1187,225,21,171,498,1496,149,31,85,36,924,865,5.48,0,0,29,4259,1464,213,694,1300,102,331,0.982,832352,92,95
2023,AL,SEA,3,162,81,88,74,0,0,0,0,758,5500,1332,283,12,210,548,1603,118,30,111,37,659,602,3.74,2,1,44,4348,1300,184,421,1459,73,318,0.987,2690418,95,94
2023,AL,TBD,2,162,81,99,63,0,1,0,0,860,5511,1432,282,24,230,514,1420,160,41,95,38,665,618,3.86,0,0,45,4326,1258,177,439,1507,75,310,0.987,1440301,98,97
2023,AL,TEX,2,162,81,90,72,0,1,1,1,881,5595,1470,326,18,233,599,1416,79,19,53,47,716,683,4.28,3,1,30,4309,1330,198,491,1351,57,387,0.99,2533044,104,104
2023,AL,TOR,3,162,81,89,73,0,1,0,0,746,5562,1423,292,19,188,550,1303,99,34,69,32,671,610,3.78,1,1,51,4355,1326,198,488,1528,71,340,0.988,3021904,99,99
2023,NL,ARI,2,162,81,84,78,0,1,1,0,746,5436,1359,274,44,166,540,1247,166,26,58,50,761,714,4.48,1,1,44,4306,1375,197,525,1351,56,361,0.99,1961182,99,99
2023,NL,ATL,1,162,81,104,58,1,0,0,0,947,5597,1543,293,23,307,538,1289,132,27,67,43,716,662,4.14,1,1,52,4320,1341,187,534,1516,82,352,0.986,3191505,103,101
2023,NL,CHC,2,162,81,83,79,0,0,0,0,819,5504,1399,269,30,196,570,1391,140,34,77,52,723,651,4.08,1,1,35,4306,1328,179,513,1377,92,368,0.984,2775149,103,102
2023,NL,CIN,3,162,81,82,80,0,0,0,0,783,5499,1371,268,37,198,556,1500,190,48,92,29,821,772,4.83,0,0,53,4318,1426,222,613,1381,91,341,0.984,2038302,103,104
2023,NL,COL,5,162,81,59,103,0,0,0,0,721,5496,1368,305,31,163,447,1543,76,25,59,41,957,891,5.67,0,0,32,4242,1599,234,586,1129,81,460,0.986,2607935,113,115
2023,NL,LAD,1,162,81,100,62,1,0,0,0,906,5524,1422,303,20,249,644,1359,105,25,85,69,699,652,4.06,0,0,44,4339,1284,200,454,1388,76,383,0.987,3837079,102,99
2023,NL,FLA,3,162,81,84,78,0,1,0,0,666,5497,1423,258,23,166,430,1287,86,21,50,38,723,672,4.21,3,1,43,4306,1340,191,514,1490,98,391,0.983,1162819,101,102
2023,NL,MIL,1,162,81,92,70,1,0,0,0,728,5386,1290,257,16,165,591,1412,129,28,58,39,647,595,3.71,1,1,46,4329,1218,198,493,1425,77,317,0.987,2551347,98,98
2023,NL,NYM,4,162,81,75,87,0,0,0,0,717,5363,1276,221,21,215,525,1331,118,15,107,38,729,676,4.3,1,0,34,4249,1331,190,595,1397,88,390,0.985,2573555,97,96
2023,NL,PHI,2,162,81,90,72,0,1,0,0,796,5541,1417,291,29,220,539,1481,141,26,69,42,715,646,4.03,1,1,45,4327,1318,185,470,1454,91,309,0.984,3052605,98,98
2023,NL,PIT,4,162,81,76,86,0,0,0,0,692,5406,1293,287,31,159,556,1464,117,41,58,43,790,731,4.6,2,2,47,4290,1380,179,596,1363,91,360,0.984,1630624,99,101
2023,NL,SDP,3,162,81,82,80,0,0,0,0,752,5401,1316,273,14,205,653,1311,137,32,57,44,648,598,3.73,0,0,36,4323,1270,174,557,1445,73,356,0.988,3271554,94,93
2023,NL,SFG,4,162,81,79,83,0,0,0,0,674,5412,1271,256,13,174,544,1492,57,16,81,39,719,641,4.02,4,2,50,4304,1395,173,403,1359,117,399,0.981,2500153,96,96
2023,NL,STL,5,162,81,71,91,0,0,0,0,719,5510,1376,264,12,209,570,1326,101,29,70,37,829,760,4.79,0,0,36,4285,1549,179,530,1215,67,431,0.989,3241091,99,99
2023,NL,WSN,5,162,81,71,91,0,0,0,0,700,5522,1401,279,26,151,423,1149,127,29,78,38,845,797,5.02,0,0,42,4285,1512,245,592,1225,90,430,0.985,1865832,96,98
